"Link","Job Title","Company","Date Posted","Location","Job Description","Salary","Search Query"
"https://my.jobstreet.com/job/79572896?type=standout&ref=search-standalone#sol=bbdb83cdb11908bc8ef6b17a41ce6e5965333fdf","(Mid / Senior) iOS Developer","Crypto.com","0","Kuala Lumpur","About the role:As part of the team you will focus on developing best-in-class iOS applications using our modern tech stack. Our apps are written purely in Swift and architected using MVVM-C. We heavily rely on RxSwift/Combine, so any experience in reactive programming is considered a plus.The difference you will make:Collaborate closely with members of tech & product in a cross-functional feature team to develop innovative features for a large global user base.Analyse product requirements and designs provided by product owners, providing valuable feedback based on your expertise in iOS development.Deliver high-quality, modularised, and scalable code that is maintainable and testable within reasonable timelines.Engage in regular sync-ups with not only your feature team, but also the entire iOS team, ensuring that your ideas and insights are heard and valued.Your expertise:Minimum of 2 years of full-time iOS development experience (no upper limit)Proficiency in Swift, UIKit and a solid understanding of iOS development best practices.Familiarity with MVVM architecture (experience with SnapKit and RxSwift/Combine is highly desirable)Experience in writing unit tests and snapshot/UI testsProficiency in Git and familiarity with branching models such as Git-flow, Trunk Based Development, etc.Strong problem-solving skills and a passion for continuous learning.Excellent communication and collaboration abilities.A focus on producing high-quality code and exceptional user experiences.Candidates with more experience will be considered as senior developer.#LI-CY2#LI-Remote#LI-MidSeniorLife @ Crypto.comEmpowered to think big. Try new opportunities while working with a talented, ambitious and supportive team.Transformational and proactive working environment. Elevate employees to find thoughtful and innovative solutions.Growth from within. We help to develop new skill-sets that would impact the shaping of your personal and professional growth.Work Culture. Our colleagues are some of the best in the industry; we are all here to help and support one another.One cohesive team. Engage stakeholders to achieve our ultimate goal - Cryptocurrency in every wallet.Are you ready to kickstart your future with us?BenefitsCompetitive salaryMedical insurance package with extended coverage to dependentsAttractive annual leave entitlement including: birthday, work anniversaryWork Flexibility Adoption. Flexi-work hour and hybrid or remote set-upAspire career alternatives through us. Our internal mobility program can offer employees a diverse scope.Work Perks: crypto.com visa card provided upon joiningOur Crypto.com benefits packages vary depending on region requirements, you can learn more from our talent acquisition team.About Crypto.com:Founded in 2016, Crypto.com serves more than 80 million customers and is the world's fastest growing global cryptocurrency platform. Our vision is simple: Cryptocurrency in Every Wallet™. Built on a foundation of security, privacy, and compliance, Crypto.com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders, creators, and entrepreneurs to develop a fairer and more equitable digital ecosystem.Learn more at https://crypto.com.Crypto.com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way. Crypto.com values diversity and inclusion, seeking candidates with a variety of backgrounds, perspectives, and skills that complement and strengthen our team.Personal data provided by applicants will be used for recruitment purposes only.","Unknown","Senior Software Engineer"
"https://my.jobstreet.com/job/79574840?type=standout&ref=search-standalone#sol=8f9f807dee13566df0312695bba6622903842fb7","Senior Frontend Developer","Armonia Tech Sdn Bhd","0","Kuala Lumpur","We are looking for talented web developer that specialize in frontend. You will develop, maintain, enhance, release. You will be working on high load applications and multi-server.Job responsibilities:Build and implement front-end web applicationsDocument and communicate designs, estimates, and implementation plan to programBuild reusable code and libraries for future use and Optimize application for maximum speed and scalabilityValidate requirements and system design.Automate and streamline existing processes, procedures, and toolsets.Rapidly address issues and fix defects discovered during deployment.System integration with third-party services.Code userside web application logic.Solve complex performance problems and architectural challenges.Collaborate with other team members and stakeholderRequirements(Qualification and Experience):Candidate must possess at least Bachelor’s Degree in Computer Science or equivalent experience.Minimum at least 5 years of experience with HTML/CSS/JavaScript and JavaScript Framework such as Vue.js.Experience in building front-end NPM-based development workflow with CSS pre-processor such as WebpackAbility to cope with tight deadlines and adhere to the delivery planExcellent debugging and optimization skills.Previous experience creating scalable applications.Proficient with code versioning tools such as Git or SVN.Unit/ integration testing experience.Good problem-solving skills.Build reusable code and libraries for various projects.Develop, test, debug, tune and improve frontend application robustness, performance and reliability.Remuneration package:You will be remunerated with Good Basic Salary based on experience & skillYearly Medical, Dental & Optical BenefitParking providedWorking with stable & well-established companyStrategic location – safe environmentFun & cozy workplace & colleagues.We host annual dinners & festive events an appreciation to all our staff's hard work","RM 7,000 – RM 10,500 per month","Senior Software Engineer"
"https://my.jobstreet.com/job/79571576?type=standard&ref=search-standalone#sol=87fe40e8c686eee0f594eef32312528854f1e8c4","Software Engineer","AWS Services VIC Pty Ltd","0","Kuala Lumpur City Centre","About CandidateWe are looking for a unique passionate and driven individual to become a part of our IT team.We are looking for a go getter who is experienced in software development to help with designing, implementing and problem solving an in-house custom-built CRM system. You will be working alongside the professional developer of this phenomenal system.Responsibilities include:Design, develop, and maintain new features for a construction CRM platformWork with MS SQL Server to develop and optimize databases for performance and scalabilityContribute to the entire technology stack, from front-end user interfaces to back-end servicesWrite clean, maintainable, and well-tested code to ensure the reliability and performanceThe successful candidate will have:Bachelor’s degree in Computer Science, Engineering, or related fieldExperience of developing scheduler/statistics system as part of CRMProven experience with JavaScript/TypeScript, Node.js, React.js libraries / frameworksFamiliarity with MS SQL ServerStrong problem-solving skills and a passion for learning and implementing new technologiesRemuneration Package Includes:Competitive salaryStrong pipeline of workSupport and mentoring from experienced professionalsCollaborative and positive team cultureGreat career progression opportunitiesApplyIf this sounds like a perfect role for you, and you feel you can add value to our company, we look forward to hearing from you today.","$2,000 – $2,500 per month (AUD)","Senior Software Engineer"
"https://my.jobstreet.com/job/79572729?type=standout&ref=search-standalone#sol=2bf92295ed9ae90f0c5590e29cc91ce7db619deb","(Mid / Senior) Android Developer","Crypto.com","0","Kuala Lumpur","Requirements:We're looking for self-starting engineers with strong experience developing sophisticated applications. You will be Involved in end-to-end mobile application development life cycle.Interested in building first-class product to solve real world problemsExperienced with various technologies, a fast learner and have a “get things done” mentalityStrong organizational skills and interpersonal skills and the ability to juggle conflicting requirements from many different stakeholdersHumble to embrace better ideas from others, eager to make things better, open to challenges and possibilitiesExperience building complex applications for the Android using Kotlin/JavaMobile application development at the user interface and system levelsExperience and good understanding on Test-Driven-Development (TDD), implement instrumented unit testsExperience with Jetpack Compose, Coroutine, MVVM and the multi-module architectureExperience in building real time graph, displaying real time data etc.Willing to learn#LI-CY2#LI-Hybrid#LI-MidSeniorLife @ Crypto.comEmpowered to think big. Try new opportunities while working with a talented, ambitious and supportive team.Transformational and proactive working environment. Elevate employees to find thoughtful and innovative solutions.Growth from within. We help to develop new skill-sets that would impact the shaping of your personal and professional growth.Work Culture. Our colleagues are some of the best in the industry; we are all here to help and support one another.One cohesive team. Engage stakeholders to achieve our ultimate goal - Cryptocurrency in every wallet.Are you ready to kickstart your future with us?BenefitsCompetitive salaryMedical insurance package with extended coverage to dependentsAttractive annual leave entitlement including: birthday, work anniversaryWork Flexibility Adoption. Flexi-work hour and hybrid or remote set-upAspire career alternatives through us. Our internal mobility program can offer employees a diverse scope.Work Perks: crypto.com visa card provided upon joiningOur Crypto.com benefits packages vary depending on region requirements, you can learn more from our talent acquisition team.About Crypto.com:Founded in 2016, Crypto.com serves more than 80 million customers and is the world's fastest growing global cryptocurrency platform. Our vision is simple: Cryptocurrency in Every Wallet™. Built on a foundation of security, privacy, and compliance, Crypto.com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders, creators, and entrepreneurs to develop a fairer and more equitable digital ecosystem.Learn more at https://crypto.com.Crypto.com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way. Crypto.com values diversity and inclusion, seeking candidates with a variety of backgrounds, perspectives, and skills that complement and strengthen our team.Personal data provided by applicants will be used for recruitment purposes only.","Unknown","Senior Software Engineer"
"https://my.jobstreet.com/job/79553643?type=standout&ref=search-standalone#sol=ff44a6df13c3dce8b8089d06b6f1240da407648a","Full Stack Developer (ASP.net C#)","MICROLIVE VISION TECHNOLOGY SDN. BHD.","0","Kuala Lumpur","Summary of position:We are looking for a Software Developer to build and implement functional programs. You will work with other Developers and Product Managers throughout the software development life cycle. In this role, you should be a team player with a keen eye for detail and problem-solving skills.Fresh graduated student are welcomed to apply.Duties and Responsibilities:Involved in entire SDLC process - Design, development, testing, deployment, and maintenance.Building web services and APIs to support the web application or for third-party.Deliver high-quality code while working and communicating in a small, agile environment.Demonstrate strong commitment and dedication to take up challenges and solving important problems beyond normal working hours as and when required.Optimization of the application for extensibility and scalability.Provide maintenance support to customers (internal and/or external) by investigating and rectifying reported systems shortcomings.Qualifications:Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Computer Science/Information Technology or equivalent.Required language(s): English, Mandarin (Due to the needs of client support)1 or more year(s) of working experience in the related field is strong advantage for this job position.Mandatory Proficiency Language: C# , Nodejs, HTML / CSS / Javascript, SQLAdditional (Framework): NET MVC (.NET CORE 6 and above), .NET Entity Framework, Web services Integration REST API, UI Framework/Library (Boostrap, Nodejs, Jquery)Mandatory DB:MS SQLAdditional DB:PostgresqlKnowledge in the following is an advantage:Frontend frameworks such as VueJS or any equivalentCloud computing services by Azure, experience in AWS is a plusA collaborative team player who is open to exploring new technologiesWillingness to adapt to changes in fast-growing environments with multiple and new technologiesStrong problem-solving skillExperience in agile software development","RM 6,000 – RM 9,000 per month","Senior Software Engineer"
"https://my.jobstreet.com/job/79567832?type=standout&ref=search-standalone#sol=7be89fa44197efe9eb476a3de28b18ca20a60bbb","Senior/Software Engineer (Microservices)","M1 DIGITAL LABS SDN. BHD.","0","Kuala Lumpur","About the jobDigital Labs from M1 WP. Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia (On-site)Job ResponsibilitiesDevelop, test, and maintain robust and scalable applications using Java and Spring Boot, ensuring they meet high performance, security, and quality standards.Deploy and manage microservices on Azure cloud platforms, ensuring cost efficiency and system reliability.Lead the transformation of monolithic applications into microservices architecture for improved scalability and maintainabilityWork closely with cross-functional teams, including QA, DevOps, and product management, to ensure successful project execution and delivery.Conduct code reviews, implement best practices, and provide mentorship to junior developers, fostering a culture of continuous improvement.Develop unit and integration tests to ensure code quality and optimize system performance through effective caching and other techniques.Job Requirements3-5 years of experience in developing and maintaining applications using Java and Spring Boot.Proficiency in core Spring frameworks like Spring MVC, Spring Data, and Spring Security.Strong understanding of building and consuming RESTful APIs.Experience in deploying Spring Boot applications in various environments (e.g., on-premises, cloud).Familiarity with CI/CD pipelines and version control systems like Git.Knowledge of integrating with databases (e.g., MySQL, PostgreSQL, CosmoDB)Ability to troubleshoot and resolve issues related to memory, connectivity, or application performance.Basic understanding of deploying Spring Boot applications on cloud platforms (Azure).Familiarity with containerization using Docker and orchestration using Kubernetes.Knowledge of implementing security features like JWT, OAuth2, and role-based access controls in Spring Boot.Understanding of secure coding practices and principles.Ability to work effectively in a team environment and communicate technical concepts clearly.Strong documentation skills for code, systems architecture, and configurations.","Unknown","Senior Software Engineer"
"https://my.jobstreet.com/job/79565041?type=standard&ref=search-standalone#sol=09cc3b495e3afbdd48093ba6764506a47b1a34d0","Devops Engineer","RRECRUITER PTE. LTD.","0","Kuala Lumpur","We are seeking a DevOps Engineer to manage CI/CD pipelines, automate cloud infrastructure, and ensure security compliance for high-traffic online gaming environments.Responsibilities:- Manage CI/CD pipelines for efficient code deployment.- Automate infrastructure with tools likeTerraform and Ansible.- Scale and optimize cloud environments(AWS, GCP, Azure).- Set up monitoring(Prometheus, Grafana)and respond to system alerts.- Ensure security and compliance with industry regulations.- Support development teams and high-traffic production environments.- Implement disaster recovery and backup plans.Requirements:- Bachelor’s degree in Computer Science, IT, or related field.- 1-2+ years in DevOps or System Administration.- Experience with cloud platforms, Docker, Kubernetes, and IaC tools.- StrongLinux/Unixknowledge and security compliance.","RM 6,000 – RM 9,000 per month","Senior Software Engineer"
"https://my.jobstreet.com/job/79564606?type=standard&ref=search-standalone#sol=22aa54044a6005921244fd8a2d385cc53159df93","Senior Java Backend Programmer","LEO CODE SDN. BHD.","0","Kuala Lumpur","Job Responsibilities:Participate in the company’s project demand analysis and system design;Complete the design, coding, testing, and related documents of the module;Participate in code design, review, and inspection;Able to independently solve problems encountered in development;Participate in project support development and maintenance;Debugging and resolving technical problems reportedProvide day-to-day technical support to end usersJob Requirements:Full-time undergraduate degree or above, Min 3 years or more related working experience , computer-related majors are preferred;Solid foundation in Java, good code style;Familiar with open source technologies and frameworks based on j2ee: spring;Familiar with at least one cache: redis, memcached;Familiar with Linux environment and operation, git usage, familiar with mvn;Familiar with Java SDK 8 ,Java Spring Boot ,MySQL ,Kafka knowledge ,Docker Knowledge and java environment setup for server.Good communication skills and logical thinking ability;Strong learning ability, high sense of responsibility and team spirit.Fully remote and with the requirement that candidates must reside in Kuala Lumpur.Salary Pay range from RM7000 to RM12000 base on experience.Benefit :Working Hour Monday to Friday (total 45 hours)Able to work on weekend or Public Holiday if necessaryGuaranteed Yearly BonusAccommodation provided (For not reside at KL)Education support (Terms & Condition)Training providedSalary Pay range from RM7000 to RM12000 base on experience.","RM 7,500 – RM 10,000 per month","Senior Software Engineer"
"https://my.jobstreet.com/job/79564303?type=standout&ref=search-standalone#sol=e57bb40e3e286b8e4b71bef1adbfeac58aaf482f","Staff Engineer (Hybrid Working)","SEEK","0","Kuala Lumpur City Centre","Company DescriptionAbout SEEKSEEK’s portfolio of diverse businesses, which includes Jobstreet and JobsDB in Asia, make a positive impact on a truly global scale. Our purpose is to help people live more fulfilling and productive working lives and help organisations succeed. We create world-class technology solutions to connect more people to relevant employment, education, small business and volunteer opportunities. We have a culture of high-performance in our workplaces and celebrate the diversity of our employees who contribute to the success of our organisation.​​Life at SEEKSEEK’s purpose is at the centre of everything we do. Our SEEK, which defines the way we work, is all about what makes us unique and a little bit different. Passion, Team, Delivery and Future are our principles that drive innovation and creativity. SEEK strives to support employee wellbeing by providing an amazing experience at work which led us to being named AFR BOSS Top 10 Best Place to Work 2023 In Tech (third year in a row). In Malaysia, where SEEK’s Asia HQ is located, we received four accolades at the TalentCorp Life at Work Awards 2023, including first runner-up for Best International Organisation and champion for Best CHRO. We are proud to work in an environment that's inclusive where everyone's unique ideas, experiences and perspectives are valued.Job DescriptionWho We're Looking ForAre you a seasoned technical expert with a passion for innovation? We're looking for a dedicated Staff Engineer to join our dynamic full-stack team in Kuala Lumpur. In this role, you’ll be the go-to technical leader, driving the design and execution of our software solutions and providing crucial support to our Engineering Manager. While our team covers the full stack, we’re particularly interested in candidates with strong back-end expertise.What You'll DoLead with Expertise:Steer the team in adopting ground breaking practices, align roadmaps with our goals, and tackle sophisticated technical challenges.Design and Implement:Architect and develop high-quality software solutions that ensure the adaptability and scalability of our platforms.Collaborate Effectively:Partner with collaborators across Architecture, Security, and other technical teams to ensure cohesive and effective solutions.Mentor and Guide:Mentor and support team members, nurturing their growth and encouraging a culture of technical excellence.Stay Hands-On:Engage directly with development tasks while leading technical initiatives and setting high standards.QualificationsWhat We're Looking For:Deep Technical Expertise:Extensive knowledge in software design, architecture, and development. Experience with modern technologies and practices.Problem-Solving Skills:Strong background of solving sophisticated technical problems and delivering effective solutions within budget and time constraints.Communication Proficiency:Ability to clearly convey technical concepts to both technical and non-technical collaborators.System Design Savvy:Expertise in crafting scalable, secure, and maintainable systems.Adaptability:Comfortable navigating ambiguity and providing clear direction in a dynamic environment.Best Practices Advocate:Proficient in implementing and maintaining high standards of code quality and system design.Tech Stack Familiarity:Experience with AWS, TypeScript, Node.js, and React is desirable. You don’t need to be an expert in all of these technologies; we value transferrable skills and a willingness to learn.Additional InformationThe TeamThe Engineering team is the largest team in Jora with more than 30 engineers. The team is split across the four main domains of aggregation, candidate, employer and native apps. Operating in a true start up environment and culture, we love to take a data driven and analytical approach to developing, prioritising and monitoring production features that drive outcomes for our customers.Full-Stack EnvironmentWhile our team covers both front-end and back-end development, we’re particularly interested in candidates with strong back-end expertise. Experience in front-end development is a plus but not required.Why You’ll Love Working HereInnovative Atmosphere:Be at the forefront of technology in a company that embraces creativity and forward-thinking.Collaborative Culture:Join a team that values respect, teamwork, and continuous improvement.Career Growth:Tackle challenging projects and advance your career in a supportive and dynamic environment.Meaningful Impact:Work on initiatives that make a real difference to our customers and the community.Ready to make an impact?Apply today and join us in to help people live more fulfilling and productive working lives and help organisations succeed.Split between offices in Melbourne, Sydney and KL, the team values and embraces working across multiple locations and flexible working arrangements and boasts a large diversity in team members from different cultures and nationalities.At SEEK, we are passionate about fostering a culture of inclusion and wellbeing that embraces and values the diversity of our people. We are a purpose driven business that works with heart.We know teams with diverse ideas, experiences and perspectives are more creative and are critical to ensuring effective delivery and innovating to enable our future success. As such, we welcome applications from people with diverse backgrounds and life experiences, especially as they relate to gender, sexual identity, culture, faith, disability and life stages. If you have the skills, curiosity and an adaptable mindset but don't meet every responsibility or qualification listed in this advertisement, please still get in touch with us.Should you require any specific support or adjustments throughout the recruitment process and beyond, please advise us and we will be happy to assist.SEEK kindly requests no unsolicited resumes or approaches from recruitment agencies and will not be responsible for any associated fees.","Unknown","Senior Software Engineer"
"https://my.jobstreet.com/job/79564295?type=standout&ref=search-standalone#sol=3caf4645a638ba1cc2b6599d10bb7021761a537f","Senior Android Engineer - Technology Growth & Incubation (Hybrid Working)","SEEK","0","Kuala Lumpur City Centre","Company DescriptionAbout SEEKAt SEEK, we serve a noble purpose: to help people live more productive and fulfilling working lives and to help organisations succeed.By joining us, you’ll be part of a multinational technology business that is far-reaching with a start-up working culture that focuses on a set of collaborative values and appreciates dynamic cultures. SEEK is a place where potential meets possibility – it’s where your career aspiration and our purpose can make great things happen.Why join us?Be part of a multinational tech company with strong core values to help us solve complex challenges while building a flexible, exciting career – one that could take you anywhere. We’re looking for people who thrive in dynamic teams and enjoy tackling regular new challenges in a large-scale, modern, and agile environment.As one of Asia Pacific’s largest tech companies, you’ll contribute to multilingual systems, solving high-impact problems to the benefit of millions of people within the region. Be part of a fast-growing company with a strong culture and clear purpose, innovation and strong investment in responsible AI. SEEK offers you the opportunity to be involved in impactful work and be part of a great team.Expect a great investment in your career development with access to workshops, conferences & courses while you work alongside seasoned experts.Job DescriptionThe TeamOur team is responsible for building the next “big thing” for our customers, armed with a startup mentality, trying to experiment in new areas to deliver added values services to SEEK customers through green fields projects.We operate under the 3 brands of JobStreet, JobsDB and SEEK to help over 150 million candidates find employmentAbout the roleThe Senior Android Engineer is responsible for the development, implementation, maintenance, and support of software solutions. This job requires an active hands-on contributor in the software development life cycle, performing analysis and design as well as a proven team player to achieve project goals.Key Partners includeSoftware Engineering ManagerPrincipal Software EngineerArchitectsUI/UX DesignersBusiness AnalystsProduct owners & Project ManagersResponsibilitiesHelp evolve delivery processes to continuously improve our mobile applications.Contributing to SEEK’s overall apps technology strategy and aligning systems with that strategy.Ensuring systems are fit for purpose, well architected and follow current SEEK development practices.Maintaining platform health ensuring that our systems are highly scalable, available, performant, maintainable, secure and cost effective.Driving customer focus to ensure that we are delivering great outcomes for our customers.Help facilitates the healthy tension between the desire for immediate delivery and the long-term viability of the code bases.Share operational support duties.QualificationsEssential Skills and ExperienceWe are looking for a mobile senior engineer (android) with fullstack experience to help us building some of our green field projects, someone with a start-up background and growth mindset would fit perfectly in our team.ExperienceInvolve in collaboration with partners to understand business challenges and customer needs, removing bottlenecks and identifying new opportunities for growth.Knowledge of industry practices, regulations and compliance (GDPR, PDPI), and quality assurance techniques.Experience working with geo-distributed teams.Personal SkillsApplies relevant knowledge to the development and improvement of software applications, driving better technical decision at the team level.Positive demeanor and a clear sense of initiative.Has a growth mindset - flexible, open, and actively seeking opportunities to improve.Continuously learn and understand the business requirements, customer, and end-user feedback to further improve the products.Actively investing time in technical growth.Manage own time well, being able to support fellow engineers and be critical on inefficiencies.Self-motivated with good analytical and conceptual thinking.Ability to share new knowledge and tools to cultivate constructive conversations and improve team capabilities.Open minded collaborator and clear communicator who can manage customers' expectations well.Technical SkillsTest-driven development and agile software delivery methods.Hands-on experience in estimating, planning, crafting, implementing, testing and operating highly scalable project.Ability to support other team members with supervision and direction to achieve our team goals.Knowledge in Koitlin, Typescript and Node.js.Creates software in at least two modern software development languages.Creates and maintains continuous delivery pipelines using current agile practices, patterns & tooling.Creates software using secure coding practices and mitigates common vulnerabilities.Working knowledge of modern stacks e.g. GraphQL, Jest, Docker.Uses current technical practices such as writing clean, testable code and pair programming.Knowledge of building solutions deployed on AWS with immutable infrastructure via infrastructure as codeAdditional InformationPerks and benefitsAt SEEK we offer:Support of flexible working, including a mix of office and work from home days depending on your role.The opportunity to work from anywhere for up to 4 weeks per financial yearCasual dress – every dayAt SEEK, we are passionate about fostering a culture of inclusion and wellbeing that embraces and values the diversity of our people. We are a purpose driven business that works with heart.We know teams with diverse ideas, experiences and perspectives are more creative and are critical to ensuring effective delivery and innovating to enable our future success. As such, we welcome applications from people with diverse backgrounds and life experiences, especially as they relate to gender, sexual identity, culture, faith, disability and life stages. If you have the skills, curiosity and an adaptable mindset but don't meet every responsibility or qualification listed in this advertisement, please still get in touch with us.Should you require any specific support or adjustments throughout the recruitment process and beyond, please advise us and we will be happy to assist.For this role, only those with eligible right to work will be considered.SEEK kindly requests no unsolicited resumes or approaches from recruitment agencies and will not be responsible for any associated fees.","Unknown","Senior Software Engineer"
